id,nombre,cre_id,latitud,longitud
,CORPOGAS HIDROCALIDO S.A. DE C.V.,PL/19024/EXP/ES/2016,21.9408,-102.2905
,HIDROSINA PLUS S. A. P. I. DE C. V.,PL/19023/EXP/ES/2016,20.93871,-97.6922
,PETROMAX S.A. DE C.V.,PL/19022/EXP/ES/2016,25.63159,-100.128
,COMBUSTIBLES JJM S.A. DE C.V.,PL/18941/EXP/ES/2016,22.12633,-99.61673
,ESTACIÓN DE SERVICIO COPOYA S.A. DE C.V.,PL/18942/EXP/ES/2016,16.71157,-93.10974
,SÚPER SERVICIO NAVA S. DE R. L. DE C. V.,PL/18940/EXP/ES/2016,28.42449,-100.7742
,COMBUSTIBLES BARRIO ANTIGUO S.A. DE C.V.,PL/18939/EXP/ES/2016,25.66434,-100.3064
,JAR INFRAESTRUCTURA MARINA S.A. DE C.V.,PL/18938/EXP/ES/2016,16.84838,-99.90623
,RED FOSELL S.A. DE C.V.,PL/18937/EXP/ES/2016,22.46073,-102.3465
,CALIDAD AMBIENTAL LOWE S.A. DE C.V.,PL/18936/EXP/ES/2016,19.57379,-101.3174
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/18931/EXP/ES/2016,25.7684,-100.291
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/18934/EXP/ES/2016,25.68647,-100.3233
,TENEXTATILOYAN AUTO SERVICIO S.A. DE C.V.,PL/18933/EXP/ES/2016,19.72175,-97.597
,ARRCO GAS,PL/18932/EXP/ES/2016,19.79914,-101.0739
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/18935/EXP/ES/2016,20.61954,-101.668
,MULTISERVICIOS DE COMBUSTIBLE DEL SURESTE S.A. DE C.V.,PL/18968/EXP/ES/2016,14.88611,-92.26729
,SERVICIOS GLAMA S.A. DE C.V.,PL/18967/EXP/ES/2016,19.67267,-98.99338
,SERVICIOS DE CALIDAD VERACRUZANOS S.A. DE C.V.,PL/18966/EXP/ES/2016,18.90133,-96.95914
,GRUPO GILGA S.A. DE C.V.,PL/18965/EXP/ES/2016,19.48396,-98.11427
,"MINERA PE$ASQUITO, S.A. DE C.V.",PL/18976/EXP/ESA/2016,24.64,-101.55
,ENERLUPE S.A. DE C.V.,PL/18964/EXP/ES/2016,19.61815,-99.2011
,ÓSCAR ROBERTO POLANCO CARRILLO,PL/18963/EXP/ES/2016,17.9508,-94.2747
,SERVICIO YAGGAR S.A. DE C.V.,PL/18962/EXP/ES/2016,19.36099,-98.96365
,AUTOSERVICIO TEPOGAS S.A. DE C.V.,PL/18961/EXP/ES/2016,19.70653,-99.23736
,SERVICIO BETULIA S. DE R. L. DE C. V.,PL/18960/EXP/ES/2016,20.67964,-102.1912
,GILBERTO RIVERA MARTINEZ,PL/18959/EXP/ES/2016,19.68703,-101.21
,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/18958/EXP/ES/2016,20.73808,-101.9534
,ESTACIÓN DE SERVICIO VIRGILIO S.A. DE C.V.,PL/18956/EXP/ES/2016,19.74844,-99.11723
,GRUPO COMERCIAL GN DEL SURESTE S.A. DE C.V.,PL/18955/EXP/ES/2016,16.73867,-93.08453
,UNIÓN DE EJIDOS DE P. C. E. I. A. DE R. S. E. I. 20 DE NOVIEMBRE,PL/18954/EXP/ES/2016,25.06101,-111.6868
,ESTACIÓN DE SERVICIO TULES S.A. DE C.V.,PL/18953/EXP/ES/2016,20.62364,-87.09814
,SERVICIO RAVELLO S.A. DE C.V.,PL/18957/EXP/ES/2016,32.53296,-117.0346
,V-RED S.A. DE C.V.,PL/18952/EXP/ES/2016,27.69658,-105.1778
,GRUPO GASOLINERO RIVAS S.A. DE C.V.,PL/18951/EXP/ES/2016,22.7558,-102.5928
,PETROLL GASOLINERAS S.A. DE C.V.,PL/18950/EXP/ES/2016,20.60574,-100.4091
,EMPRESAS SAN PEDRO S.A. DE C.V.,PL/18949/EXP/ES/2016,28.15518,-105.5145
,COMERCIAL HALMOS S.A. DE C.V.,PL/18948/EXP/ES/2016,25.05464,-105.4245
,MULTISERVICIO VALLADOLID S.A. DE C.V.,PL/18943/EXP/ES/2016,20.72589,-88.21066
,GRUPO GASOLINERO COJIM S.A. DE C.V.,PL/18944/EXP/ES/2016,21.01234,-102.205
,PETROMAX S.A. DE C.V.,PL/18945/EXP/ES/2016,25.9883,-98.1255
,CARRYGAS S.A. DE C.V.,PL/18947/EXP/ES/2016,19.4995,-96.85845
,SIGMA ALIMENTOS CENTRO S.A. DE C.V.,PL/19055/EXP/ESA/2016,0.0,0.0
,PLATINIUM GAS S.A. DE C.V.,PL/19054/EXP/ES/2016,24.06088,-110.2977
,GASOLINERA GL,PL/19053/EXP/ES/2016,28.39023,-106.8942
,CAPILLA GAS S.A. DE C.V.,PL/19052/EXP/ES/2016,19.2082,-99.4255
,GASOLINERA SAN BARTOLO S.A. DE C.V.,PL/19051/EXP/ES/2016,19.22446,-99.62794
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/19050/EXP/ES/2016,24.87263,-99.57941
,LUIS MIGUEL OROZCO LUCIO,PL/19078/EXP/ES/2016,19.9188,-98.90472
,SERVICIO DOS CERROS S.A. DE C.V.,PL/19079/EXP/ES/2016,20.24826,-99.14668
,SERVICIO LA ESMERALDA S.A. DE C.V.,PL/19080/EXP/ES/2016,17.96117,-102.213
,SERVICIO LIBRAMIENTO MIRAMAR S.A. DE C.V.,PL/19081/EXP/ES/2016,22.7613,-98.3156
,GRUPO BG5 S.A. DE C.V.,PL/19075/EXP/ES/2016,17.18342,-100.4375
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/19076/EXP/ES/2016,20.56604,-101.1856
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/19077/EXP/ES/2016,20.59246,-101.1838
,SUPER SERVICIO NUEVO BC SA DE CV,PL/19082/EXP/ES/2016,18.83633,-99.7253
,ÓSCAR RAFAEL ORANTES COUTIÑO,PL/19083/EXP/ES/2016,15.87089,-92.71151
,POLIOIL S. DE R. L. DE C. V.,PL/19084/EXP/ES/2016,19.04949,-98.23053
,"TRANSPAIS UNICO, S.A. DE C.V.",PL/13647/EXP/ESA/2016,25.68827,-100.4736
,SERVICIO GASOLINERO DINAMICO S.A. DE C.V.,PL/18907/EXP/ES/2016,20.75447,-105.2375
,ESTACIÓN DE SERVICIO NOR-PONIENTE S.A. DE C.V.,PL/18908/EXP/ES/2016,20.553,-100.8287
,CIG PARADOR EL PUEBLITO S.A. DE C.V.,PL/18909/EXP/ES/2016,20.534,-100.4378
,SERVICIOS Y COMBUSTIBLES TEXISTEPEC S.A. DE C.V.,PL/18910/EXP/ES/2016,17.95906,-94.80954
,"ESTACION DE SERVICIO PUERTA GRANDE,  S. DE R.L. DE C.V.",PL/18911/EXP/ES/2016,21.11677,-101.69
,ESTACIÓN DE SERVICIO LA CONCEPCIÓN S.A. DE C.V.,PL/18912/EXP/ES/2016,20.13173,-98.81078
,"PETROMAX, S.A. DE C.V.",PL/18905/EXP/ES/2016,32.51606,-116.969
,ESTACIONES DE SERVICIO AUTO S.A. DE C.V.,PL/18913/EXP/ES/2016,18.25458,-93.2286
,ADMINISTRADORA DEL COLORADO S. DE R. L. DE C. V.,PL/18914/EXP/ES/2016,31.84419,-116.6124
,IDEA OPERADORA DE ESTACIONES S.A. DE C.V.,PL/18915/EXP/ES/2016,32.57676,-115.3573
,GS GAS Q. S.A. DE C.V.,PL/18916/EXP/ES/2016,20.57658,-100.3849
,"BP ESTACIONES Y SERVICIOS ENERGETICOS, S.A. DE C.V.",PL/18917/EXP/ES/2016,32.52983,-117.0349
,ESTACIÓN PIRU S.A. DE C.V.,PL/18918/EXP/ES/2016,32.61305,-115.4929
,"SERVICIOS GASOLINEROS DE MEXICO, S.A. DE C.V.",PL/18904/EXP/ES/2016,21.179,-101.7034
,SERVICIOS SAN NICOLAS S.A. DE C.V.,PL/18903/EXP/ES/2016,21.28199,-89.67701
,SERVICIO PASO REAL S.A. DE C.V.,PL/18919/EXP/ES/2016,20.64789,-103.4051
,MARTÍN ALFONSO OLMEDA QUINTANA,PL/18920/EXP/ES/2016,24.39194,-107.2806
,GASOLINERA EL SAUZ DE ABAJO S.A. DE C.V.,PL/18921/EXP/ES/2016,20.06547,-102.2721
,"ESTACIÓN DE CARGA VÍA LÁCTEA, S.A. DE C.V.",PL/18906/EXP/ES/2016,20.64829,-100.4612
,HIDROSINA PLUS S. A. P. I. DE C. V.,PL/18822/EXP/ES/2016,18.89714,-98.43146
,DERIVADOS DEL PETROLEO DE TAMAULIPAS S.A. DE C.V.,PL/18823/EXP/ES/2016,26.0126,-98.24761
,GASOLINAS Y LUBRICANTES DEL NORESTE S.A. DE C.V.,PL/18821/EXP/ES/2016,26.05476,-98.31866
,"ESTACION RAEL, S. DE R.L. DE C.V.",PL/18819/EXP/ES/2016,19.62396,-99.1965
,SERVICOMBUSTIBLES UMAN S.A. DE C.V.,PL/18820/EXP/ES/2016,18.52507,-88.30771
,PETROMAX S.A. DE C.V.,PL/18946/EXP/ES/2016,31.85952,-116.6226
,"GENERAL MOTORS DE MEXICO, S DE RL DE CV",PL/18798/EXP/ESA/2016,19.29962,-99.62009
,COMBUSTIBLES YAQUI-MAYO S.A. DE C.V.,PL/18786/EXP/ES/2016,27.11647,-109.846
,TURBOSIMBA S.A. DE C.V.,PL/19087/EXP/ES/2016,20.6361,-103.3967
,TURBOSIMBA S.A. DE C.V.,PL/19086/EXP/ES/2016,20.6259,-103.3869
,TURBOSIMBA S.A. DE C.V.,PL/19085/EXP/ES/2016,20.65945,-103.423
,SÚPER COMBUSTIBLES MEXICALI S.A. DE C.V.,PL/19088/EXP/ES/2016,32.63044,-115.461
,GASOSERVICIO OILGAS EXPRESS S.A. DE C.V.,PL/19120/EXP/ES/2016,20.64366,-103.3863
,COMPAÑIA PETROLERA DEL PACIFICO S.A. DE C.V.,PL/19121/EXP/ES/2016,31.22049,-116.1636
,GASO TALA S.A. DE C.V.,PL/19122/EXP/ES/2016,20.63565,-103.7116
,GASOLINERA EL CLUB S.A. DE C.V.,PL/19123/EXP/ES/2016,20.07518,-97.03944
,INMOBILIARIA HEMAJO DE ATLACOMULCO S.A. DE C.V.,PL/19124/EXP/ES/2016,19.88024,-100.1469
,ESTACIÓN DE SERVICIO IXTLAHUACO S.A. DE C.V.,PL/19125/EXP/ES/2016,20.87586,-98.70406
,JOSÉ LABASTIDA VARGAS,PL/19126/EXP/ES/2016,25.76409,-108.8293
,MULTISERVICIOS DZIBALCHÉN S.A. DE C.V.,PL/19127/EXP/ES/2016,19.51196,-90.17309
,PARIGAS S.A. DE C.V.,PL/19128/EXP/ES/2016,22.31081,-97.87739
,SERVICIO CÚPULA S.A. DE C.V.,PL/19129/EXP/ES/2016,19.4095,-98.90702
,SERVICIO GALAICO S.A. DE C.V.,PL/19130/EXP/ES/2016,19.63063,-99.19307
,SERVICIO LOS VENADOS S.A. DE C.V.,PL/19131/EXP/ES/2016,24.09474,-110.3283
,SERVICIOS ECOLÓGICOS DE YUCATÁN S. DE R. L. DE C. V.,PL/19132/EXP/ES/2016,20.69065,-88.21841
,COMBUSTIBLES RIDORSA S.A. DE C.V.,PL/19133/EXP/ES/2016,19.14027,-98.25832
,MEGA GASOLINERAS S.A. DE C.V.,PL/19140/EXP/ES/2016,21.08925,-101.74
,MEGA GASOLINERAS S.A. DE C.V.,PL/19141/EXP/ES/2016,20.45217,-100.8028
,CORPOGAS CHAPALITA S.A. DE C.V.,PL/19142/EXP/ES/2016,20.66057,-103.3962
,GASOLINERA SUCHIXTLAHUACA S.A. DE C.V.,PL/19145/EXP/ES/2016,17.73101,-97.35186
,GASOLINERA HOLANDA S.A. DE C.V.,PL/19143/EXP/ES/2016,24.89466,-105.064
,HIDROCARBUROS GAS - OL S.A. DE C.V.,PL/19144/EXP/ES/2016,19.66583,-98.55053
,GASOLINERA LOS CAJONES S.A. DE C.V.,PL/19146/EXP/ES/2016,19.20558,-101.9195
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/19147/EXP/ES/2016,25.65212,-100.1597
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/19148/EXP/ES/2016,21.12835,-101.645
,AUTOSERVICIO PALMIRA SA DE CV,PL/19149/EXP/ES/2016,22.90919,-109.9498
,Servicio Escoserra de Culiacán S.A. de C.V.,PL/19150/EXP/ES/2016,24.78665,-107.4436
,SERVICIOS GASOLINEROS EL CASTAÑO S.A. DE C.V.,PL/19190/EXP/ES/2016,21.87003,-102.3103
,GASERVICIO MAESTROS S.A. DE C.V.,PL/19173/EXP/ES/2016,20.69336,-103.3544
,ENERGIA Y SERVICIOS COORDINADOS S.A. DE C.V.,PL/19174/EXP/ES/2016,25.60795,-103.5101
,ESTACIÓN DE SERVICIO LEÓN S. DE R. L. DE C. V.,PL/19175/EXP/ES/2016,20.61317,-100.3974
,GRUPO COMBUMEZA S.A. DE C.V.,PL/19176/EXP/ES/2016,19.25379,-98.94544
,ALEJANDRO MARIO OCHOA FRAGOSO,PL/19178/EXP/ES/2016,19.51657,-99.10061
,SERVICIO FÁCIL DEL SURESTE S.A. DE C.V.,PL/19180/EXP/ES/2016,19.83161,-99.21447
,SERVICIO XALPATLAHUAC S.A. DE C.V.,PL/19181/EXP/ES/2016,17.47828,-98.61829
,JOSÉ CORTE HERRERA,PL/19182/EXP/ES/2016,19.81824,-97.34377
,SERVICIOS EMPRESARIALES LOS ANGELES SA DE CV,PL/19183/EXP/ES/2016,19.96594,-99.04189
,SERVICIOS KANASIN S.A. DE C.V.,PL/19184/EXP/ES/2016,20.94175,-89.57391
,SANTIAGO TRUJILLO HURTADO,PL/19187/EXP/ES/2016,20.01635,-100.55
,COMBUSTIBLES MEDRANO S.A. DE C.V.,PL/19188/EXP/ES/2016,20.65234,-103.2911
,SÚPER SERVICIO SANTA INES S.A. DE C.V.,PL/19179/EXP/ES/2016,17.96135,-102.2013
,GASOLINERA NORTHM S. DE R. L. DE C. V.,PL/19185/EXP/ES/2016,20.46164,-100.0959
,"Operadora de Franquicias Dineek, S.A. de C.V.",PL/19186/EXP/ES/2016,22.30077,-100.968
,ESTACIONES DE SERVICIO S.A. DE C.V.,PL/19177/EXP/ES/2016,20.64465,-100.5015
,PETROPLAZAS S.A. DE C.V.,PL/19191/EXP/ES/2016,25.3962,-108.1301
,EXPRESS GAS S.A. DE C.V.,PL/19189/EXP/ES/2016,21.6294,-101.0673
,SERVICIOS Y GASOLINEA LA COSTERITA S.A. DE C.V.,PL/19192/EXP/ES/2016,24.74018,-107.4363
,SERVICIOS LA EXACTA S. DE R. L. DE C. V.,PL/19210/EXP/ES/2016,28.18502,-105.4827
,SG SAN MARCOS S.A. DE C.V.,PL/19211/EXP/ES/2016,17.88446,-95.35115
,GERARDO GARZA GARCÍA,PL/19212/EXP/ES/2016,25.69071,-99.24231
,ESTRADA ENTERPRISES S.A. DE C.V.,PL/19213/EXP/ES/2016,20.38867,-99.19623
,SERVICIO EL TRIÁNGULO DEL REFUGIO S. DE R. L. DE C. V.,PL/19214/EXP/ES/2016,32.54699,-116.9695
,SÚPER SERVICIO AILES S.A. DE C.V.,PL/19215/EXP/ES/2016,19.64598,-99.27687
,COMBUSTIBLES EL CUATRO S.A. DE C.V.,PL/19216/EXP/ES/2016,20.85696,-103.0253
,ESTACIÓN DE SERVICIO DIAMANTE GGP S.A. DE C.V.,PL/19217/EXP/ES/2016,14.88812,-92.28195
,TRACTO CENTER MANTE S.A. DE C.V.,PL/19218/EXP/ES/2016,22.3147,-97.87946
,TRACTO CENTER S.A. DE C.V.,PL/19219/EXP/ES/2016,22.39067,-97.90808
,SERVICIOS GOMAR S.A. DE C.V.,PL/19220/EXP/ES/2016,20.52993,-103.3988
,SERVI FER S.A. DE C.V.,PL/19221/EXP/ES/2016,17.58752,-99.51638
,MULTISERVICIO CARRISAL S.A. DE C.V.,PL/19222/EXP/ES/2016,20.6527,-101.3555
,COMBUSTIBLES Y SERVICIOS LOMAS LA SALLE S.A. DE C.V.,PL/19223/EXP/ES/2016,29.05019,-106.3287
,COMBUSTIBLES CHUBURNA S.A. DE C.V.,PL/19224/EXP/ES/2016,20.94484,-89.58137
,GRUPO GASOLINERO REGIO S.A. DE C.V.,PL/19225/EXP/ES/2016,25.79631,-99.17827
,ESTACIONES DE SERVICIO EN TUXTLA S.A. DE C.V.,PL/19228/EXP/ES/2016,16.74723,-93.07012
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/19229/EXP/ES/2016,21.12613,-101.648
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/19230/EXP/ES/2016,25.79909,-100.5698
,EDGAR JOSÉ ARGUELLES DURAN,PL/19233/EXP/ES/2016,19.27617,-99.55537
,AUTOSERVICIO SAN GERONIMO S.A. DE C.V.,PL/19234/EXP/ES/2016,19.30633,-100.1996
,GASOLINERA EL PAISA S.A. DE C.V.,PL/19231/EXP/ES/2016,21.25546,-102.3284
,GASISLO 2000 S.A. DE C.V.,PL/19232/EXP/ES/2016,23.17778,-102.8581
,SERVICIOS SANREFE S.A. DE C.V.,PL/19258/EXP/ES/2016,19.71553,-98.96104
,ESTACIÓN TLACOTE S.A. DE C.V.,PL/19261/EXP/ES/2016,20.58664,-100.4128
,GASOLINERA LA BARRANCA DE ALAMO S.A. DE C.V.,PL/19262/EXP/ES/2016,20.95224,-97.84561
,SERVI-EXPRESS VM7 S.A. DE C.V.,PL/19257/EXP/ES/2016,17.28619,-97.6702
,MINIESTACIÓN EXPRESS S.A. DE C.V.,PL/19263/EXP/ES/2016,20.62338,-101.6716
,SERVICIOS MODERNOS DE JILOTEPEC S.A. DE C.V.,PL/19264/EXP/ES/2016,19.99634,-99.48031
,SÚPER SERVICIO SOLEDAD S.A. DE C.V.,PL/19266/EXP/ES/2016,22.20003,-100.9312
,SERVICIO GRANADITAS S.A. DE C.V.,PL/19271/EXP/ES/2016,20.96414,-101.2801
,VALE SERVICIOS GASOLINEROS S.A. DE C.V.,PL/19273/EXP/ES/2016,22.14611,-100.9568
,ESTACIÓN GRUGAS S. DE R. L. DE C. V.,PL/19275/EXP/ES/2016,32.24503,-116.9347
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/19276/EXP/ES/2016,20.68251,-101.3535
,SEBASJAL S.A. DE C.V.,PL/19278/EXP/ES/2016,19.81081,-99.11169
,SERVICIOS ENERGÉTICOS DE QUERÉTARO S.A. DE C.V.,PL/19279/EXP/ES/2016,20.62058,-100.413
,ESTACIONES DE SERVICIO CAMINOS DE GUANAJUATO S.A. DE C.V.,PL/19253/EXP/ES/2016,21.29414,-100.5357
,MEGA SERVICIO TAPACHULA S.A. DE C.V.,PL/19255/EXP/ES/2016,14.71644,-92.16116
,ABASTECIMIENTO MEXIQUENSE DE CALIDAD S.A. DE C.V.,PL/19254/EXP/ES/2016,19.70723,-98.77461
,GRUPO TREHER S.A. DE C.V.,PL/19259/EXP/ES/2016,19.76736,-99.12288
,GASOLINERA DEL 47 S.A. DE C.V.,PL/19260/EXP/ES/2016,20.95147,-97.39379
,SUMINISTROS DE GASOLINA DIEZ S.A. DE C.V.,PL/19252/EXP/ES/2016,20.67786,-103.2531
,NEIL MARTÍN PÉREZ CAMPOS,PL/19256/EXP/ES/2016,31.60881,-106.6863
,ESTACIÓN GRUGAS S. DE R. L. DE C. V.,PL/19274/EXP/ES/2016,31.75446,-116.5852
,COMBUSTIBLES BARRIO 3 S.A. DE C.V.,PL/19272/EXP/ES/2016,21.91882,-100.0484
,GRUPO GASOLINERO J&R S.A. DE C.V.,PL/19269/EXP/ES/2016,19.03816,-98.80722
,SÚPER SERVICIO AGUA DULCE S. DE R. L. DE C. V.,PL/19267/EXP/ES/2016,20.38612,-97.30706
,COMBUSTIBLES LAS PALMAS S. DE R. L. DE C. V.,PL/19268/EXP/ES/2016,20.54613,-97.45226
,GASOLINERIA GAMBOA S. DE R. L.,PL/19270/EXP/ES/2016,16.77516,-93.17494
,"Auto Servicio Aro, S.A.P.I. de C.V.",PL/19265/EXP/ES/2016,32.43455,-116.8652
,ESPAÑA CORPORATIVO S.A. DE C.V.,PL/19277/EXP/ES/2016,19.03756,-98.22448
,GASOLINERA LA MALINCHE S. A . DE C. V.,PL/19298/EXP/ES/2016,19.0439,-98.01366
,GRUPO BEDEZ S.A. DE C.V.,PL/19299/EXP/ES/2016,18.92491,-98.41086
,OPERADORA DE GASOLINERAS DEL ISTMO S.A. DE C.V.,PL/19307/EXP/ES/2016,16.47727,-94.98978
,SERVICIO RELÁMPAGO S.A. DE C.V.,PL/19308/EXP/ES/2016,22.29885,-100.8379
,GRUPO GASOLINERO FOSELL S.A. DE C.V.,PL/19309/EXP/ES/2016,21.88299,-102.2591
,AGC GASO S.A. DE C.V.,PL/19310/EXP/ES/2016,20.62753,-100.4629
,SERVICIO EL LEONCITO S.A. DE C.V.,PL/19311/EXP/ES/2016,22.13733,-100.8521
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/19312/EXP/ES/2016,21.93787,-102.3249
,GASOLINERA EL MILENARIO AHUEHUETE S.A. DE C.V.,PL/19313/EXP/ES/2016,17.04087,-96.64194
,JUAN ÓSCAR LIEVANO NARVAEZ,PL/19314/EXP/ES/2016,16.73071,-93.10635
,COMBUSTIBLES ECCO S.A. DE C.V.,PL/19293/EXP/ES/2016,20.53002,-103.3474
,"SERVICIO FACIL DEL SURESTE, S.A. DE C.V.",PL/19294/EXP/ES/2016,17.98268,-93.16084
,GASOLINERA JV S.A. DE C.V.,PL/19295/EXP/ES/2016,27.11636,-104.9254
,J CRUZ OROZCO BARRAGAN,PL/19301/EXP/ES/2016,18.69685,-103.6658
,LUBRICANTES LA OTRA S.A. DE C.V.,PL/19300/EXP/ES/2016,29.5321,-104.4255
,FERES DURAN DEL LLANO S.A. DE C.V.,PL/19296/EXP/ES/2016,30.36551,-107.1278
,COMSERPO S.A. DE C.V.,PL/19297/EXP/ES/2016,22.09583,-100.8695
,HERMINIA SOLIS ARIZMENDI,PL/19302/EXP/ES/2016,17.10501,-99.71072
,AUTOSERVICIOSAN JOSÉ MAYORAZGO DE PUEBLA S.A. DE C.V.,PL/19303/EXP/ES/2016,19.00219,-98.23956
,"AUTOSERVICIO BENITEZ, SA DE CV",PL/19304/EXP/ES/2016,32.48008,-117.0446
,MULTISERVICIOS ALTOS NORTE S.A. DE C.V.,PL/19305/EXP/ES/2016,21.29652,-102.1384
,SERVICIO TRES VIDAS S.A. DE C.V.,PL/19306/EXP/ES/2016,16.74505,-99.75547
,TRATE DE OCCIDENTE SA DE CV,PL/13646/EXP/ESA/2016,25.0,-100.0
,GAPODHI S.A. DE C.V.,PL/19320/EXP/ES/2016,20.16191,-98.26594
,GASOLINERA EL TEJAR S.A. DE C.V.,PL/19321/EXP/ES/2016,19.08314,-96.15685
,ENRIQUE MATA VARGAS,PL/19322/EXP/ES/2016,19.01014,-99.4032
,ESTACIÓN DE SERVICIO SUBPLATINO S.A. DE C.V.,PL/19323/EXP/ES/2016,19.01644,-98.22735
,GASOLINERA SANTA PAULA S.A. DE C.V.,PL/19324/EXP/ES/2016,20.59942,-103.2541
,"PETROMAX, S.A. DE C.V.",PL/19325/EXP/ES/2016,28.74625,-106.1591
,GASERVICIO MORELOS S.A. DE C.V.,PL/19326/EXP/ES/2016,28.8392,-111.5041
,COMBURED S.A. DE C.V.,PL/19327/EXP/ES/2016,22.16998,-100.837
,TRANSTUR HOFRA S.A. DE C.V.,PL/19329/EXP/ES/2016,19.65505,-99.01966
,"GASOLINERA PAR VIAL, S.A. DE C.V.",PL/19330/EXP/ES/2016,14.89629,-92.26176
,GASOLINERA LA BENDICIÓN S.A. DE C.V.,PL/19331/EXP/ES/2016,15.01359,-92.40251
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/19332/EXP/ES/2016,20.57698,-100.4139
,SERVICIOS INTEGRALES DEL VALLE KINSANCAR S.A. DE C.V.,PL/19333/EXP/ES/2016,19.25258,-98.90446
,JORGE ROBERTO JAIMES SERRANO,PL/19334/EXP/ES/2016,18.96195,-99.57673
,SERVICIO AGUAMARINA S.A. DE C.V.,PL/19328/EXP/ES/2016,20.67284,-101.3398
,GRUPO GASOLINERO SAMARA S.A. DE C.V.,PL/19352/EXP/ES/2016,20.76342,-105.3568
,TEZA COMBUSTIBLES S.A. DE C.V.,PL/19353/EXP/ES/2016,19.59162,-98.92888
,GASOLINERA JOSÉ DE GALVEZ S.A. DE C.V.,PL/19355/EXP/ES/2016,22.15459,-100.9205
,SERVIGAZ ARBOLEDAS S.A. DE C.V.,PL/19356/EXP/ES/2016,21.89865,-102.3011
,MARÍA ELENA FLORES ACEVEDO,PL/19351/EXP/ES/2016,22.60533,-103.0148
,DISTRIBUIDOR DE COMBUSTIBLES KARZO S. DE R. L. DE C. V.,PL/19354/EXP/ES/2016,25.87803,-97.51124
,CENTRAL CAMIONERA CIUDAD VICTORIA SA DE CV,PL/11573/EXP/ESA/2015,0.0,0.0
,PETROSAB S.A. DE C.V.,PL/19377/EXP/ES/2016,20.73303,-100.4426
,GASOLINERA DEL CARMEN DE SAHUAYO S.A. DE C.V.,PL/19378/EXP/ES/2016,20.04513,-102.7162
,SERVICIO LA ESMERALDA SA DE CV,PL/19379/EXP/ES/2016,18.99816,-102.0805
,CORPORACIÓN GASOLINERA MILLENIUM S.A. DE C.V.,PL/19405/EXP/ES/2016,27.47895,-99.54138
,PETROSAB S.A. DE C.V.,PL/19406/EXP/ES/2016,20.56989,-100.3139
,SERVICIO PEÑACORADA S.A. DE C.V.,PL/19407/EXP/ES/2016,20.58904,-100.3501
,ROBERTO TREJO VALDES,PL/19408/EXP/ES/2016,17.10698,-99.71086
,OPERADORA DE COMBUSTIBLES SANTO DOMINGO S.A. DE C.V.,PL/19409/EXP/ES/2016,16.6108,-96.01987
,CARBURANTES DE YÚCATAN S.A. DE C.V.,PL/19410/EXP/ES/2016,21.02559,-89.56958
,SERVICIOS GASOLINEROS DE MÉXICO S.A. DE C.V.,PL/19411/EXP/ES/2016,20.90122,-101.3687
,GASOIL TECNOLOGIAS S. A. P. I. DE C. V.,PL/19412/EXP/ES/2016,19.09668,-96.21111
,SERVICIOS ENERGÉTICOS ARROYO DEL REAL S.A. DE C.V.,PL/19413/EXP/ES/2016,21.20044,-99.44738
,GISELLE NUÑEZ OCHOA,PL/19414/EXP/ES/2016,25.05942,-105.4264
,ESTACIÓN DE SERVICIO CAUCEL S.A. DE C.V.,PL/19415/EXP/ES/2016,21.00083,-89.68209
,MARVA ENERGÉTICOS S.A. DE C.V.,PL/19416/EXP/ES/2016,18.9003,-97.12644
,SERVICIO HÚSARES DE LA UNIÓN S.A. DE C.V.,PL/19417/EXP/ES/2016,21.35673,-101.8966
,BEBA COMBUSTIBLES S.A. DE C.V.,PL/19418/EXP/ES/2016,19.38055,-99.62526
,GASOLINERA ZAVALETA S.A. DE C.V.,PL/19419/EXP/ES/2016,19.05444,-98.23992
,CARVI AUTOSERVICIOS S.A. DE C.V.,PL/19420/EXP/ES/2016,17.94631,-92.91705
,ESTACIÓN DE SERVICIO HACIENDA DEL POTRERO DE LA PIEDAD S.A. DE C.V.,PL/19421/EXP/ES/2016,20.35122,-102.025
,DIAZ GAS S.A. DE C.V.,PL/19422/EXP/ES/2016,31.7463,-106.4262
,DIAZ GAS S.A. DE C.V.,PL/19423/EXP/ES/2016,31.6073,-106.3625
,DIAZ GAS S.A. DE C.V.,PL/19424/EXP/ES/2016,31.62013,-106.4401
